CardId,RuleFamily,RuleCategory,Trigger,Base,Translate,WordCategory,Before,After,Answer,Outcome,TranslateSent,Why,Why-Cym
U110055,Soft,Article,y,planed,planet(s),noun-fem,Rydyn ni’n dal i ddysgu mwy am y ,wrth i’r dystiolaeth newydd ddod i’r fei.,blaned,SM,We’re still learning more about the planet as new evidence comes to light.,"Mae ‘planed’ yn enw benywaidd; ar ôl yr erthygl ‘y’ mae enw benywaidd fel arfer yn treiglo’n feddal: p → b, felly ‘planed’ → ‘blaned’.",Mae ‘planed’ yn enw benywaidd; ar ôl yr erthygl ‘y’ mae enw benywaidd fel arfer yn treiglo’n feddal: p → b, felly ‘planed’ → ‘blaned’.
U110056,Soft,Preposition,i,rheolaeth,control; management,noun-fem,Mae’r drafodaeth wedi symud o moeseg i gwestiynau caled am ,data a phŵer.,reolaeth,SM,The discussion has shifted from ethics to hard questions about data control and power.,"Mae’r rhagair ‘i’ yn achosi treiglad meddal; rh → r, felly ‘rheolaeth’ → ‘reolaeth’.",Mae’r rhagair ‘i’ yn achosi treiglad meddal; rh → r, felly ‘rheolaeth’ → ‘reolaeth’.
U110057,Aspirate,Possessive,ei,tudalen flaen,front page,noun-fem,Roedd hi’n flin bod ei ,wedi cael ei chamddyfynnu a’i rannu ar-lein.,thudalen flaen,AM,She was angry that her front page had been misquoted and shared online.,"Ar ôl ‘ei’ (her) daw treiglad llaes; t → th, felly ‘tudalen flaen’ → ‘thudalen flaen’.",Ar ôl ‘ei’ (her) daw treiglad llaes; t → th, felly ‘tudalen flaen’ → ‘thudalen flaen’.
U110058,Soft,Preposition,i,gofodwr,astronaut(s),noun-masc,Es i i holi ,am fywyd ar yr orsaf ofod a’r pwysau seicolegol.,ofodwr,SM,I went to question an astronaut about life on the space station and the psychological pressure.,"Mae’r rhagair ‘i’ yn achosi treiglad meddal; gyda g- mae’r g yn diflannu, felly ‘gofodwr’ → ‘ofodwr’.",Mae’r rhagair ‘i’ yn achosi treiglad meddal; gyda g- mae’r g yn diflannu, felly ‘gofodwr’ → ‘ofodwr’.
U110059,Soft,Preposition,i,gwyddonydd,scientist(s),noun-masc,Cafodd y pwyllgor gyngor gan ,a oedd yn gwrthwynebu’r casgliadau swyddogol.,wyddonydd,SM,The committee received advice from a scientist who opposed the official conclusions.,"Mae’r rhagair ‘i’ yn achosi treiglad meddal; gyda g- mae’r g yn diflannu, felly ‘gwyddonydd’ → ‘wyddonydd’.",Mae’r rhagair ‘i’ yn achosi treiglad meddal; gyda g- mae’r g yn diflannu, felly ‘gwyddonydd’ → ‘wyddonydd’.
U110060,Nasal,Possessive,fy,preifatrwydd,privacy,noun-masc,Mae fy ,i’n bwysicach na’r cyfleustra pan fo apiau’n casglu gormod o ddata.,mhreifatrwydd,NM,My privacy is more important than convenience when apps collect too much data.,"Ar ôl ‘fy’ daw treiglad trwynol; p → mh, felly ‘preifatrwydd’ → ‘mhreifatrwydd’.",Ar ôl ‘fy’ daw treiglad trwynol; p → mh, felly ‘preifatrwydd’ → ‘mhreifatrwydd’.
U110061,None,Possessive,eich,sicrwydd,certainty,noun-masc,Dwi’n deall eich ,ond mae angen mwy o dystiolaeth cyn penderfynu.,sicrwydd,NONE,I understand your certainty, but we need more evidence before deciding.,"Nid oes treiglad ar ôl ‘eich’ (na ‘ein’ nac ‘eu’ chwaith), felly mae ‘sicrwydd’ yn aros yn radical.",Nid oes treiglad ar ôl ‘eich’ (na ‘ein’ nac ‘eu’ chwaith), felly mae ‘sicrwydd’ yn aros yn radical.
U110062,Soft,SubjectBoundary,wedi,gostwng,to decrease,verb-noun,Mae’r lefelau allyriadau wedi ,yn raddol ers i’r targedau newid.,ostwng,SM,Emission levels have decreased gradually since the targets changed.,"Mae ‘wedi’ o flaen berfenw yn achosi treiglad meddal; gyda g- mae’r g yn diflannu, felly ‘gostwng’ → ‘ostwng’.",Mae ‘wedi’ o flaen berfenw yn achosi treiglad meddal; gyda g- mae’r g yn diflannu, felly ‘gostwng’ → ‘ostwng’.
U110063,None,Preposition,ar,ymosod,to attack,verb-noun,Roedden nhw’n bygwth ,y cyfryngau pe baen nhw’n cyhoeddi’r dogfennau.,ymosod,NONE,They were threatening to attack the media if they published the documents.,"Mae ‘ar’ yn gallu achosi treiglad meddal, ond mae ‘ymosod’ yn dechrau â llafariad (y-), felly does dim treiglad cychwynnol i’w wneud.",Mae ‘ar’ yn gallu achosi treiglad meddal, ond mae ‘ymosod’ yn dechrau â llafariad (y-), felly does dim treiglad cychwynnol i’w wneud.
U110064,None,Complement,yn,annibynnol,independent,adj,Yn ôl y tystion, mae’r corff newydd yn ,ac felly’n llai agored i bwysau gwleidyddol.,annibynnol,NONE,According to witnesses, the new body is independent and therefore less open to political pressure.,"Ar ôl ‘yn’ o flaen ansoddair daw treiglad meddal fel arfer, ond gan fod ‘annibynnol’ yn dechrau â llafariad, does dim treiglad i’w wneud.",Ar ôl ‘yn’ o flaen ansoddair daw treiglad meddal fel arfer, ond gan fod ‘annibynnol’ yn dechrau â llafariad, does dim treiglad i’w wneud.
